"state","zipcode","total_pop","total_income","country","avg_income"
"PA",16435,"840","35006","USA","41673.809523809524"
"PA",16436,"320","12625","USA","39453.125000000000"
"PA",16438,"3360","157575","USA","46897.321428571429"
"PA",16440,"470","22965","USA","48861.702127659574"
"PA",16441,"5010","314496","USA","62773.652694610778"
"PA",16442,"1360","76885","USA","56533.088235294118"
"PA",16443,"640","29362","USA","45878.125000000000"
"PA",16501,"400","8940","USA","22350.000000000000"
"PA",16502,"6560","200923","USA","30628.506097560976"
"PA",16503,"5590","130211","USA","23293.559928443649"
"PA",16504,"7400","298611","USA","40352.837837837838"
"PA",16505,"8950","747008","USA","83464.581005586592"
"PA",16506,"12360","1008387","USA","81584.708737864078"
"PA",16507,"3330","116976","USA","35127.927927927928"
"PA",16508,"8110","356026","USA","43899.630086313194"
"PA",16509,"14060","893337","USA","63537.482219061166"
"PA",16510,"11980","611391","USA","51034.307178631052"
"PA",16511,"5500","281875","USA","51250.000000000000"
"PA",16601,"14680","735490","USA","50101.498637602180"
"PA",16602,"13700","654963","USA","47807.518248175182"
"PA",16611,"1140","62148","USA","54515.789473684211"
"PA",16613,"760","39323","USA","51740.789473684211"
"PA",16617,"1320","62568","USA","47400.000000000000"
"PA",16621,"290","14933","USA","51493.103448275862"
"PA",16622,"100","4752","USA","47520.000000000000"
"PA",16623,"210","11120","USA","52952.380952380952"
"PA",16625,"1590","70972","USA","44636.477987421384"
"PA",16627,"900","39553","USA","43947.777777777778"
"PA",16630,"2140","108534","USA","50716.822429906542"
"PA",16635,"5650","422167","USA","74719.823008849558"
"PA",16636,"390","21914","USA","56189.743589743590"
"PA",16637,"1140","51661","USA","45316.666666666667"
"PA",16639,"400","17578","USA","43945.000000000000"
"PA",16640,"490","24522","USA","50044.897959183673"
"PA",16641,"1170","57885","USA","49474.358974358974"
"PA",16646,"1130","54336","USA","48084.955752212389"
"PA",16647,"390","23172","USA","59415.384615384615"
"PA",16648,"7730","660707","USA","85473.091849935317"
"PA",16650,"810","39265","USA","48475.308641975309"
"PA",16651,"1560","77461","USA","49654.487179487179"
"PA",16652,"6620","353641","USA","53420.090634441088"
"PA",16655,"730","37019","USA","50710.958904109589"
"PA",16656,"540","22339","USA","41368.518518518519"
"PA",16657,"620","30113","USA","48569.354838709677"
"PA",16659,"120","5817","USA","48475.000000000000"
"PA",16661,"410","19051","USA","46465.853658536585"
"PA",16662,"2580","146433","USA","56756.976744186047"
"PA",16664,"870","46247","USA","53157.471264367816"
"PA",16666,"1360","61570","USA","45272.058823529412"
"PA",16667,"690","33662","USA","48785.507246376812"
"PA",16668,"1680","83557","USA","49736.309523809524"
"PA",16669,"980","52133","USA","53196.938775510204"
"PA",16673,"2580","137169","USA","53166.279069767442"
"PA",16674,"250","10838","USA","43352.000000000000"
"PA",16678,"1220","58527","USA","47972.950819672131"
"PA",16679,"340","13500","USA","39705.882352941176"
"PA",16680,"250","12726","USA","50904.000000000000"
"PA",16683,"190","11521","USA","60636.842105263158"
"PA",16685,"130","6649","USA","51146.153846153846"
"PA",16686,"6520","329764","USA","50577.300613496933"
"PA",16689,"220","10083","USA","45831.818181818182"
"PA",16691,"170","8314","USA","48905.882352941176"
"PA",16692,"330","15847","USA","48021.212121212121"
"PA",16693,"1930","88784","USA","46002.072538860104"
"PA",16695,"460","21478","USA","46691.304347826087"
"PA",16701,"7420","396702","USA","53463.881401617251"
"PA",16720,"580","25855","USA","44577.586206896552"
"PA",16726,"240","10696","USA","44566.666666666667"
"PA",16727,"180","10453","USA","58072.222222222222"
"PA",16729,"400","20009","USA","50022.500000000000"
"PA",16731,"1330","63538","USA","47772.932330827068"
"PA",16732,"180","7885","USA","43805.555555555556"
"PA",16735,"2820","147770","USA","52400.709219858156"
"PA",16738,"640","32560","USA","50875.000000000000"
"PA",16740,"540","25476","USA","47177.777777777778"
"PA",16743,"1780","89457","USA","50256.741573033708"
"PA",16744,"150","7092","USA","47280.000000000000"
"PA",16745,"250","11079","USA","44316.000000000000"
"PA",16746,"560","24011","USA","42876.785714285714"
"PA",16748,"1260","66202","USA","52541.269841269841"
"PA",16749,"1810","91841","USA","50740.883977900552"
"PA",16750,"190","9481","USA","49900.000000000000"
"PA",16801,"13250","1168669","USA","88201.433962264151"
"PA",16802,"300","4353","USA","14510.000000000000"
"PA",16803,"9230","777912","USA","84280.823401950163"
"PA",16820,"500","24469","USA","48938.000000000000"
"PA",16821,"170","8107","USA","47688.235294117647"
"PA",16822,"1090","55444","USA","50866.055045871560"
"PA",16823,"12330","737290","USA","59796.431467964315"
"PA",16827,"2630","286443","USA","108913.688212927757"
"PA",16828,"2250","146243","USA","64996.888888888889"
"PA",16829,"370","18234","USA","49281.081081081081"
"PA",16830,"6280","299655","USA","47715.764331210191"
"PA",16832,"230","10152","USA","44139.130434782609"
"PA",16833,"2450","116615","USA","47597.959183673469"
"PA",16836,"550","25452","USA","46276.363636363636"
"PA",16838,"840","41926","USA","49911.904761904762"
"PA",16839,"230","9300","USA","40434.782608695652"
"PA",16840,"260","10343","USA","39780.769230769231"
"PA",16841,"2520","140401","USA","55714.682539682540"
"PA",16844,"1290","72785","USA","56422.480620155039"
"PA",16845,"330","14996","USA","45442.424242424242"
"PA",16852,"160","6478","USA","40487.500000000000"
"PA",16854,"550","23951","USA","43547.272727272727"
"PA",16858,"1740","87404","USA","50232.183908045977"
"PA",16859,"230","9916","USA","43113.043478260870"
"PA",16860,"170","7970","USA","46882.352941176471"
"PA",16861,"130","5563","USA","42792.307692307692"
"PA",16863,"340","16722","USA","49182.352941176471"
"PA",16865,"860","65626","USA","76309.302325581395"
"PA",16866,"3820","193296","USA","50601.047120418848"
"PA",16870,"3540","380691","USA","107539.830508474576"
"PA",16872,"570","25418","USA","44592.982456140351"
"PA",16874,"670","33481","USA","49971.641791044776"
"PA",16875,"1930","124298","USA","64403.108808290155"
"PA",16877,"840","64379","USA","76641.666666666667"
"PA",16878,"880","45135","USA","51289.772727272727"
"PA",16879,"170","7096","USA","41741.176470588235"
"PA",16881,"1000","44137","USA","44137.000000000000"
"PA",16882,"180","6962","USA","38677.777777777778"
"PA",16901,"4780","285768","USA","59784.100418410042"
"PA",16912,"930","45127","USA","48523.655913978495"
"PA",16914,"1070","56391","USA","52701.869158878505"
"PA",16915,"2670","147792","USA","55352.808988764045"
"PA",16917,"670","35168","USA","52489.552238805970"
"PA",16920,"830","39081","USA","47085.542168674699"
"PA",16921,"230","11679","USA","50778.260869565217"
"PA",16922,"830","40580","USA","48891.566265060241"
"PA",16923,"580","27421","USA","47277.586206896552"
"PA",16925,"1460","77365","USA","52989.726027397260"
"PA",16926,"350","19825","USA","56642.857142857143"
"PA",16927,"240","10137","USA","42237.500000000000"
"PA",16928,"590","34881","USA","59120.338983050847"
"PA",16929,"1110","58309","USA","52530.630630630631"
"PA",16930,"590","45158","USA","76538.983050847458"
"PA",16932,"330","19980","USA","60545.454545454545"
"PA",16933,"2700","150531","USA","55752.222222222222"
"PA",16935,"550","31220","USA","56763.636363636364"
"PA",16936,"970","50195","USA","51747.422680412371"
"PA",16938,"350","17785","USA","50814.285714285714"
"PA",16942,"330","15684","USA","47527.272727272727"
"PA",16943,"220","11485","USA","52204.545454545455"
"PA",16946,"1140","61050","USA","53552.631578947368"
"PA",16947,"2050","124162","USA","60566.829268292683"
"PA",16948,"690","32629","USA","47288.405797101449"
"PA",16950,"1430","72674","USA","50820.979020979021"
"PA",17002,"290","12268","USA","42303.448275862069"
"PA",17003,"5550","377787","USA","68069.729729729730"
"PA",17004,"2090","96354","USA","46102.392344497608"
"PA",17006,"500","22796","USA","45592.000000000000"
"PA",17007,"2930","243337","USA","83050.170648464164"
"PA",17009,"980","40742","USA","41573.469387755102"
"PA",17011,"17460","1357182","USA","77730.927835051546"
"PA",17013,"17200","1018143","USA","59194.360465116279"
"PA",17015,"11990","892960","USA","74475.396163469558"
"PA",17017,"830","44030","USA","53048.192771084337"
"PA",17018,"2220","157208","USA","70814.414414414414"
"PA",17019,"9280","702967","USA","75750.754310344828"
"PA",17020,"4490","248445","USA","55332.962138084633"
"PA",17021,"420","20996","USA","49990.476190476190"
"PA",17022,"15230","1078126","USA","70789.625738673670"
"PA",17023,"1700","88521","USA","52071.176470588235"
"PA",17024,"970","57649","USA","59431.958762886598"
"PA",17025,"9520","665352","USA","69889.915966386555"
"PA",17026,"1860","108548","USA","58359.139784946237"
"PA",17028,"1830","102593","USA","56061.748633879781"
"PA",17029,"160","6137","USA","38356.250000000000"
"PA",17030,"370","18797","USA","50802.702702702703"
"PA",17032,"3970","240062","USA","60469.017632241814"
"PA",17033,"7670","656263","USA","85562.320730117340"
"PA",17034,"1380","52188","USA","37817.391304347826"
"PA",17035,"370","16985","USA","45905.405405405405"
"PA",17036,"12270","1253184","USA","102133.985330073350"
"PA",17037,"470","23709","USA","50444.680851063830"
"PA",17038,"4020","221040","USA","54985.074626865672"
"PA",17040,"1270","71784","USA","56522.834645669291"
"PA",17042,"19590","1218888","USA","62219.908116385911"
"PA",17043,"3370","268735","USA","79743.323442136499"
"PA",17044,"9840","459530","USA","46700.203252032520"
"PA",17045,"1590","86604","USA","54467.924528301887"
"PA",17046,"15120","634806","USA","41984.523809523810"
"PA",17047,"1200","62865","USA","52387.500000000000"
"PA",17048,"1870","85360","USA","45647.058823529412"
"PA",17049,"1540","82660","USA","53675.324675324675"
"PA",17050,"20810","2070538","USA","99497.260932244113"
"PA",17051,"2060","102342","USA","49680.582524271845"
"PA",17052,"720","32817","USA","45579.166666666667"
"PA",17053,"2750","167236","USA","60813.090909090909"
"PA",17055,"21020","1708580","USA","81283.539486203616"
"PA",17057,"11210","622125","USA","55497.323818019625"
"PA",17058,"810","35727","USA","44107.407407407407"
"PA",17059,"3550","189006","USA","53241.126760563380"
"PA",17060,"510","22423","USA","43966.666666666667"
"PA",17061,"3380","189760","USA","56142.011834319527"
"PA",17062,"1970","115184","USA","58469.035532994924"
"PA",17063,"1550","69086","USA","44571.612903225806"
"PA",17065,"2150","115878","USA","53896.744186046512"
"PA",17066,"2270","96213","USA","42384.581497797357"
"PA",17067,"7620","432570","USA","56767.716535433071"
"PA",17068,"2090","113290","USA","54205.741626794258"
"PA",17070,"8990","590494","USA","65683.426028921023"
"PA",17072,"160","9610","USA","60062.500000000000"
"PA",17073,"2820","180206","USA","63902.836879432624"
"PA",17074,"3620","184186","USA","50880.110497237569"
"PA",17078,"12120","837216","USA","69077.227722772277"
"PA",17082,"1630","84288","USA","51710.429447852761"
"PA",17084,"2140","127551","USA","59603.271028037383"
"PA",17086,"1100","55946","USA","50860.000000000000"
"PA",17087,"1360","80821","USA","59427.205882352941"
"PA",17090,"2620","149923","USA","57222.519083969466"
"PA",17094,"1160","58090","USA","50077.586206896552"
"PA",17098,"1130","51894","USA","45923.893805309735"
"PA",17099,"550","21336","USA","38792.727272727273"
"PA",17101,"1240","49312","USA","39767.741935483871"
"PA",17102,"4110","190879","USA","46442.579075425791"
"PA",17103,"5820","169830","USA","29180.412371134021"
"PA",17104,"8730","265394","USA","30400.229095074456"
"PA",17109,"13180","615534","USA","46702.124430955994"
"PA",17110,"14120","895201","USA","63399.504249291785"
"PA",17111,"18050","1175638","USA","65132.299168975069"
"PA",17112,"19450","1628174","USA","83710.745501285347"
"PA",17113,"5770","226338","USA","39226.689774696707"
"PA",17201,"13710","672433","USA","49046.900072939460"
"PA",17202,"15630","1059457","USA","67783.557261676264"
"PA",17211,"200","8967","USA","44835.000000000000"
"PA",17212,"310","17294","USA","55787.096774193548"
"PA",17213,"260","14501","USA","55773.076923076923"
"PA",17214,"580","34990","USA","60327.586206896552"
"PA",17215,"150","6982","USA","46546.666666666667"
"PA",17219,"170","8613","USA","50664.705882352941"
"PA",17220,"260","12631","USA","48580.769230769231"
"PA",17221,"320","14268","USA","44587.500000000000"
"PA",17222,"5670","340619","USA","60073.897707231041"
"PA",17223,"130","6704","USA","51569.230769230769"
"PA",17224,"860","46765","USA","54377.906976744186"
"PA",17225,"9770","648272","USA","66353.326509723644"
"PA",17228,"520","28205","USA","54240.384615384615"
"PA",17229,"610","30607","USA","50175.409836065574"
"PA",17233,"2530","132732","USA","52463.241106719368"
"PA",17236,"4250","251533","USA","59184.235294117647"
"PA",17237,"850","40286","USA","47395.294117647059"
"PA",17238,"870","51354","USA","59027.586206896552"
"PA",17239,"110","5742","USA","52200.000000000000"
"PA",17240,"1600","86107","USA","53816.875000000000"
"PA",17241,"5960","328880","USA","55181.208053691275"
"PA",17243,"600","30089","USA","50148.333333333333"
"PA",17244,"1170","61604","USA","52652.991452991453"
"PA",17246,"110","5103","USA","46390.909090909091"
"PA",17252,"1830","93844","USA","51280.874316939891"
"PA",17255,"470","25189","USA","53593.617021276596"
"PA",17257,"12410","671523","USA","54111.442385173247"
"PA",17260,"560","26617","USA","47530.357142857143"
"PA",17262,"440","22437","USA","50993.181818181818"
"PA",17264,"1110","54969","USA","49521.621621621622"
"PA",17265,"230","11210","USA","48739.130434782609"
"PA",17266,"280","14274","USA","50978.571428571429"
"PA",17267,"1320","71397","USA","54088.636363636364"
"PA",17268,"14520","807163","USA","55589.738292011019"
"PA",17271,"200","10054","USA","50270.000000000000"
"PA",17301,"2170","130967","USA","60353.456221198157"
"PA",17302,"1320","77599","USA","58787.121212121212"
"PA",17304,"1510","83197","USA","55097.350993377483"
"PA",17307,"2790","153940","USA","55175.627240143369"
"PA",17309,"990","59368","USA","59967.676767676768"
"PA",17313,"5250","295673","USA","56318.666666666667"
"PA",17314,"2730","169211","USA","61982.051282051282"
"PA",17315,"13340","749762","USA","56204.047976011994"
"PA",17316,"4250","283462","USA","66696.941176470588"
"PA",17319,"5530","370374","USA","66975.406871609403"
"PA",17320,"4130","275542","USA","66717.191283292978"
"PA",17321,"1110","78380","USA","70612.612612612613"
"PA",17322,"2960","188902","USA","63818.243243243243"
"PA",17324,"2080","117100","USA","56298.076923076923"
"PA",17325,"13050","908292","USA","69600.919540229885"
"PA",17327,"3750","261504","USA","69734.400000000000"
"PA",17329,"1320","101607","USA","76975.000000000000"
"PA",17331,"27850","2472296","USA","88771.849192100539"
"PA",17339,"3610","327456","USA","90708.033240997230"
"PA",17340,"5600","348925","USA","62308.035714285714"
"PA",17344,"1860","79948","USA","42982.795698924731"
"PA",17345,"4000","214180","USA","53545.000000000000"
"PA",17347,"3230","205167","USA","63519.195046439628"
"PA",17349,"4090","358700","USA","87701.711491442543"
"PA",17350,"6800","394917","USA","58076.029411764706"
"PA",17352,"640","42841","USA","66939.062500000000"
"PA",17353,"1520","93599","USA","61578.289473684211"
"PA",17356,"11580","687457","USA","59365.889464594128"
"PA",17360,"3000","233349","USA","77783.000000000000"
